# z:
# mu:
#end
5.034899999999999931e-01 2.293444999999999823e+01
4.951999999999999735e-01 2.288019999999999854e+01
6.782000000000000250e-01 2.403770000000000095e+01
8.671999999999999709e-01 2.434684999999999988e+01
7.992000000000000215e-01 2.436049999999999827e+01
3.712900000000000089e-01 2.228784999999999883e+01
3.556799999999999962e-01 2.205914999999999893e+01
2.839099999999999957e-01 2.140915000000000035e+01
4.669100000000000472e-01 2.321634999999999849e+01
9.479100000000000303e-01 2.441154999999999831e+01
6.939100000000000268e-01 2.379645000000000010e+01
8.979099999999999859e-01 2.440275000000000105e+01
7.899100000000000010e-01 2.421880000000000166e+01
5.909100000000000463e-01 2.333539999999999992e+01
2.101999999999999980e-01 2.064495000000000147e+01
8.591999999999999638e-01 2.412369999999999948e+01
5.592000000000000304e-01 2.316479999999999961e+01
9.971999999999999753e-01 2.469964999999999833e+01
5.834000000000000297e-01 2.334384999999999977e+01
7.972000000000000197e-01 2.385444999999999993e+01
9.142000000000000126e-01 2.437894999999999968e+01
9.492099999999999982e-01 2.466675000000000040e+01
7.341999999999999638e-01 2.384809999999999874e+01
7.661999999999999922e-01 2.410804999999999865e+01
9.841999999999999638e-01 2.482800000000000296e+01
7.012000000000000455e-01 2.374919999999999831e+01
8.371600000000000152e-01 2.415449999999999875e+01
3.701599999999999890e-01 2.214010000000000034e+01
3.581599999999999784e-01 2.195964999999999989e+01
5.221600000000000685e-01 2.315915000000000035e+01
7.011600000000000055e-01 2.371150000000000091e+01
7.452600000000000335e-01 2.380559999999999832e+01
5.911600000000000188e-01 2.324289999999999878e+01
6.203899999999999970e-01 2.351139999999999830e+01
1.002399999999999958e+00 2.507979999999999876e+01
6.104000000000000536e-01 2.347615000000000052e+01
3.581900000000000084e-01 2.196940000000000026e+01
4.513800000000000034e-01 2.241590000000000060e+01
5.523899999999999366e-01 2.298515000000000086e+01
7.503900000000000015e-01 2.376300000000000168e+01
8.223799999999998889e-01 2.433559999999999945e+01
9.503899999999999570e-01 2.468515000000000015e+01
3.403900000000000259e-01 2.194630000000000081e+01
8.104000000000000092e-01 2.407949999999999946e+01
6.119100000000000650e-01 2.373920000000000030e+01
5.489100000000000090e-01 2.289260000000000161e+01
1.029910000000000103e+00 2.472889999999999944e+01
4.229100000000000636e-01 2.235675000000000168e+01
7.019100000000000339e-01 2.390875000000000128e+01
6.859100000000000197e-01 2.384400000000000119e+01
9.329100000000000170e-01 2.454795000000000016e+01
7.499100000000000765e-01 2.381054999999999922e+01
4.689100000000000490e-01 2.273254999999999981e+01
9.599100000000000410e-01 2.480665000000000120e+01
8.411999999999999478e-01 2.422254999999999825e+01
5.632000000000000339e-01 2.324279999999999902e+01
8.292000000000000481e-01 2.439784999999999826e+01
5.792100000000000026e-01 2.322494999999999976e+01
8.651999999999999691e-01 2.436929999999999907e+01
8.591999999999999638e-01 2.444419999999999860e+01
5.862100000000000088e-01 2.356940000000000168e+01
4.892000000000000237e-01 2.286530000000000129e+01
6.892099999999999893e-01 2.361319999999999908e+01
3.241600000000000037e-01 2.179364999999999952e+01
1.851599999999999913e-01 2.045579999999999998e+01
6.811599999999999877e-01 2.359754999999999825e+01
9.211600000000000898e-01 2.435500000000000043e+01
4.281600000000000406e-01 2.275099999999999767e+01
6.991600000000000037e-01 2.395254999999999868e+01
5.751600000000000046e-01 2.338494999999999990e+01
5.111600000000000588e-01 2.311305000000000121e+01
6.411600000000000632e-01 2.362154999999999916e+01
3.511599999999999722e-01 2.222719999999999985e+01
3.491599999999999704e-01 2.214444999999999908e+01
3.548600000000000088e-01 2.223665000000000092e+01
8.711600000000000454e-01 2.434019999999999939e+01
9.251599999999999824e-01 2.476869999999999905e+01
4.193999999999999950e-01 2.259094999999999942e+01
8.903799999999999493e-01 2.418039999999999878e+01
4.803800000000000292e-01 2.277520000000000167e+01
5.803800000000000070e-01 2.336785000000000068e+01
8.053799999999999848e-01 2.409574999999999889e+01
6.643799999999999706e-01 2.363370000000000104e+01
7.453800000000000425e-01 2.400734999999999886e+01
7.364000000000000545e-01 2.377844999999999942e+01
3.703899999999999970e-01 2.204575000000000173e+01
8.503899999999999793e-01 2.431865000000000165e+01
2.193800000000000194e-01 2.084690000000000154e+01
6.473899999999999100e-01 2.362590000000000146e+01
6.003800000000000248e-01 2.340220000000000056e+01
