5.034899999999999931e-01 2.340290004730224638e+01
4.951999999999999735e-01 2.330602769851684641e+01
6.782000000000000250e-01 2.362622093200683437e+01
8.671999999999999709e-01 2.412164850234985281e+01
7.992000000000000215e-01 2.416233728408813519e+01
3.712900000000000089e-01 2.203169984817504812e+01
3.556799999999999962e-01 2.218405786514282241e+01
2.839099999999999957e-01 2.119103261947631722e+01
4.669100000000000472e-01 2.327154291152954002e+01
9.479100000000000303e-01 2.423127595901489428e+01
6.939100000000000268e-01 2.363268840789794822e+01
8.979099999999999859e-01 2.431541809082031236e+01
7.899100000000000010e-01 2.387383703231811438e+01
5.909100000000000463e-01 2.315610784530639776e+01
2.101999999999999980e-01 2.117705198287963952e+01
8.591999999999999638e-01 2.394484594345092887e+01
5.592000000000000304e-01 2.322913948059082045e+01
9.971999999999999753e-01 2.463116630554199205e+01
5.834000000000000297e-01 2.350166561126708942e+01
7.972000000000000197e-01 2.381882677078247212e+01
9.142000000000000126e-01 2.449898805618285991e+01
9.492099999999999982e-01 2.437817256927490206e+01
7.341999999999999638e-01 2.373417486190795955e+01
7.661999999999999922e-01 2.383225440979003906e+01
9.841999999999999638e-01 2.457623008728027258e+01
7.012000000000000455e-01 2.361277427673339702e+01
8.371600000000000152e-01 2.417991760253906364e+01
3.701599999999999890e-01 2.217768526077270508e+01
3.581599999999999784e-01 2.187397130966186509e+01
5.221600000000000685e-01 2.323342634201049961e+01
7.011600000000000055e-01 2.379374752044677876e+01
7.452600000000000335e-01 2.372714292526245217e+01
5.911600000000000188e-01 2.322738496780395678e+01
6.203899999999999970e-01 2.360280643463134709e+01
1.002399999999999958e+00 2.426599342346191435e+01
6.104000000000000536e-01 2.379227895736694265e+01
3.581900000000000084e-01 2.194736110687255959e+01
4.513800000000000034e-01 2.272563936233520465e+01
5.523899999999999366e-01 2.323853801727294766e+01
7.503900000000000015e-01 2.381190654754638558e+01
8.223799999999998889e-01 2.400076358795165987e+01
9.503899999999999570e-01 2.473370954513549691e+01
3.403900000000000259e-01 2.165178087234497184e+01
8.104000000000000092e-01 2.379058202743530259e+01
6.119100000000000650e-01 2.352115989685058750e+01
5.489100000000000090e-01 2.342904682159423757e+01
1.029910000000000103e+00 2.442812417984008633e+01
4.229100000000000636e-01 2.264517290115356474e+01
7.019100000000000339e-01 2.367852809906005973e+01
6.859100000000000197e-01 2.341439168930053683e+01
9.329100000000000170e-01 2.428970169067382656e+01
7.499100000000000765e-01 2.380801216125488295e+01
4.689100000000000490e-01 2.291698923110961772e+01
9.599100000000000410e-01 2.437050388336181683e+01
8.411999999999999478e-01 2.423045083999633675e+01
5.632000000000000339e-01 2.320651008605956989e+01
8.292000000000000481e-01 2.412387462615966882e+01
5.792100000000000026e-01 2.332620866775512525e+01
8.651999999999999691e-01 2.395261220932006907e+01
8.591999999999999638e-01 2.434713397979736271e+01
5.862100000000000088e-01 2.346406881332397631e+01
4.892000000000000237e-01 2.271676254272460938e+01
6.892099999999999893e-01 2.322716825485229464e+01
3.241600000000000037e-01 2.156687572479248161e+01
1.851599999999999913e-01 2.062011930465698129e+01
6.811599999999999877e-01 2.353991762161254897e+01
9.211600000000000898e-01 2.429509214401245032e+01
4.281600000000000406e-01 2.235514781951904340e+01
6.991600000000000037e-01 2.383450824737548857e+01
5.751600000000000046e-01 2.323227083206176857e+01
5.111600000000000588e-01 2.307250452041625977e+01
6.411600000000000632e-01 2.338236631393432674e+01
3.511599999999999722e-01 2.183827970504760785e+01
3.491599999999999704e-01 2.194558496475219656e+01
3.548600000000000088e-01 2.211385604858398324e+01
8.711600000000000454e-01 2.413386304855346509e+01
9.251599999999999824e-01 2.450618104934692454e+01
4.193999999999999950e-01 2.279086591720581012e+01
8.903799999999999493e-01 2.432388685226440472e+01
4.803800000000000292e-01 2.308842638015747184e+01
5.803800000000000070e-01 2.327264978408813434e+01
8.053799999999999848e-01 2.427336261749267621e+01
6.643799999999999706e-01 2.363859130859374957e+01
7.453800000000000425e-01 2.386764217376709141e+01
7.364000000000000545e-01 2.387899703979492116e+01
3.703899999999999970e-01 2.213555582046508619e+01
8.503899999999999793e-01 2.407616123199462876e+01
2.193800000000000194e-01 2.088544486999511562e+01
6.473899999999999100e-01 2.381431562423706083e+01
6.003800000000000248e-01 2.331788501739502095e+01
7.603900000000000103e-01 2.396178520202636619e+01
4.703899999999999748e-01 2.274576574325561396e+01
4.979100000000000192e-01 2.302453380584716669e+01
5.079100000000000836e-01 2.312698505401611371e+01
5.879100000000000437e-01 2.321755931854248090e+01
6.999199999999999866e-01 2.361655941009521342e+01
7.619100000000000872e-01 2.394822193145752109e+01
7.889100000000000001e-01 2.372182516098022376e+01
4.059099999999999930e-01 2.255221429824829116e+01
8.089199999999999724e-01 2.398338706970214673e+01
5.839199999999999946e-01 2.338938718795776239e+01
7.209100000000000508e-01 2.369072597503662081e+01
8.379100000000000437e-01 2.394122873306274357e+01
8.069100000000000161e-01 2.399631612777709933e+01
5.001600000000000490e-01 2.308183834075927621e+01
